32 11 95 166 1692 70 7
22 5 99 148 1690 70 7
40 3 85 165 1688 70 7
34 7 52 191 1690 70 7
11 12 80 93 1690 70 7
68 11 65 174 1692 70 7
13 10 79 125 1688 70 7
12 9 102 127 1692 70 7
29 10 100 165 1690 70 7
32 7 84 159 1690 70 7
42 8 97 150 1690 70 7
32 7 92 190 1692 70 7
38 2 101 180 1362 70 7
62 37 121 151 1370 69 7
39 24 101 127 1370 69 7
19 6 122 150 1372 69 7
32 12 110 141 1366 69 7
12 9 107 143 1364 69 7
18 11 112 134 1650 69 7
26 13 115 143 1650 69 7
14 17 64 102 1688 150 7
14 10 51 87 1686 150 7
23 33 35 84 1688 150 7
40 33 35 86 1688 150 7
13 7 118 140 1658 143 7
35 20 112 142 1658 143 7
134 80 105 140 1658 143 7
19 12 113 142 1652 100 7
36 25 109 135 1668 100 7
33 22 116 148 1666 100 7
34 23 114 143 1668 100 7
57 44 91 132 1708 100 7
79 40 104 132 1710 100 7
19 6 114 150 1694 143 7
91 47 111 143 1694 143 7
17 8 110 143 1692 143 7
29 12 102 141 1692 143 7
22 10 109 148 1692 143 7
28 14 111 143 1692 143 7
42 22 114 141 1694 143 7
10 5 124 140 1364 130 7
20 14 117 135 1364 40 7
33 22 124 143 1362 40 7
20 14 118 141 1364 40 7
50 27 120 140 1364 40 7
23 18 124 143 1364 40 7
49 29 122 143 1360 40 7
98 55 125 143 1364 40 7
30 18 117 143 1366 40 7
22 16 120 143 1362 40 7
23 16 125 143 1362 40 7
28 20 115 141 1362 40 7
27 17 125 143 1364 40 7
39 32 116 140 1364 40 7
38 22 105 126 1362 40 7
66 46 118 143 1362 40 7
61 37 115 140 1362 40 7
43 28 104 126 1362 40 7
42 20 107 125 1364 40 7
52 42 113 128 1362 40 7
46 28 112 126 1364 40 7
26 18 120 141 1366 185 7
24 23 123 142 1364 185 7
44 26 65 117 1366 175 7
47 18 118 140 1360 40 7
36 22 119 142 1360 40 7
67 30 119 141 1360 40 7
51 22 116 140 1360 40 7
116 58 123 143 1360 40 7
59 26 111 126 1360 40 7
91 39 119 143 1360 40 7
54 22 119 141 1360 40 7
44 24 112 133 1360 40 7
40 22 120 140 1360 40 7
97 47 117 140 1360 40 7
26 22 101 133 1360 80 7
